(2500, 16, 22, 14)
(2501, 11, 35, 11)
(2502, 21, 24, 23)
(2503, 22, 27, 24)
(2504, 18, 27, 18)
(2505, 17, 32, 19)
(2506, 20, 31, 26)
(2507, 12, 41, 17)
(2508, 14, 29, 15)
(2509, 14, 21, 12)
(2510, 19, 28, 24)
(2511, 19, 17, 6)
(2512, 22, 26, 16)
(2513, 16, 34, 17)
(2514, 15, 21, 20)
(2515, 14, 14, 9)
(2516, 20, 22, 16)
(2517, 19, 24, 15)
(2518, 16, 28, 11)
(2519, 17, 24, 14)
(2520, 23, 31, 18)
(2521, 19, 20, 12)
(2522, 16, 25, 14)
(2523, 20, 19, 13)
(2524, 22, 22, 11)
(2525, 17, 24, 19)
(2526, 21, 27, 24)
(2527, 16, 20, 12)
(2528, 16, 26, 16)
(2529, 22, 11, 11)
(2530, 22, 13, 11)
(2531, 19, 9, 9)
(2532, 21, 19, 16)
(2533, 18, 19, 10)
(2534, 19, 28, 16)
(2535, 21, 24, 20)
(2536, 18, 18, 9)
(2537, 14, 27, 17)
(2538, 26, 28, 19)
(2539, 22, 27, 18)
(2540, 14, 14, 8)
(2541, 21, 27, 20)
(2542, 16, 30, 18)
(2543, 20, 16, 16)
(2544, 16, 19, 14)
(2545, 16, 25, 11)
(2546, 19, 29, 17)
(2547, 20, 32, 17)
(2548, 14, 29, 16)
(2549, 24, 30, 16)
(2550, 18, 16, 13)
(2551, 21, 21, 18)
(2552, 21, 28, 13)
(2553, 21, 25, 17)
(2554, 22, 14, 13)
(2555, 21, 27, 18)
(2556, 17, 28, 14)
(2557, 19, 25, 14)
(2558, 17, 29, 17)
(2559, 30, 22, 24)
(2560, 14, 16, 12)
(2561, 15, 25, 14)
(2562, 11, 36, 22)
(2563, 14, 27, 14)
(2564, 13, 41, 24)
(2565, 25, 27, 23)
(2566, 19, 25, 13)
(2567, 19, 30, 14)
(2568, 19, 29, 19)
(2569, 19, 23, 11)
(2570, 20, 24, 17)
(2571, 21, 27, 18)
(2572, 22, 22, 20)
(2573, 16, 29, 13)
(2574, 21, 31, 16)
(2575, 16, 10, 5)
(2576, 13, 26, 15)
(2577, 23, 29, 23)
(2578, 17, 28, 20)
(2579, 14, 31, 13)
(2580, 23, 15, 11)
(2581, 14, 36, 19)
(2582, 22, 29, 12)
(2583, 23, 23, 9)
(2584, 23, 19, 14)
(2585, 24, 23, 13)
(2586, 24, 25, 13)
(2587, 15, 26, 14)
(2588, 24, 16, 15)
(2589, 13, 28, 15)
(2590, 10, 35, 10)
(2591, 22, 25, 16)
(2592, 19, 34, 16)
(2593, 15, 21, 16)
(2594, 18, 29, 15)
(2595, 24, 29, 23)
(2596, 16, 35, 18)
(2597, 17, 33, 14)
(2598, 12, 12, 10)
(2599, 15, 34, 16)
(2600, 14, 34, 20)
(2601, 19, 22, 15)
(2602, 18, 22, 14)
(2603, 20, 31, 24)
(2604, 18, 25, 15)
(2605, 22, 17, 15)
(2606, 23, 24, 12)
(2607, 19, 32, 15)
(2608, 21, 23, 16)
(2609, 24, 25, 19)
(2610, 23, 31, 21)
(2611, 16, 29, 18)
(2612, 17, 32, 17)
(2613, 21, 11, 11)
(2614, 16, 16, 10)
(2615, 18, 31, 15)
(2616, 19, 18, 15)
(2617, 21, 28, 18)
(2618, 16, 34, 19)
(2619, 14, 17, 9)
(2620, 21, 18, 21)
(2621, 13, 30, 18)
(2622, 15, 23, 17)
(2623, 15, 30, 17)
(2624, 21, 25, 18)
(2625, 15, 32, 25)
(2626, 20, 21, 16)
(2627, 23, 24, 18)
(2628, 22, 32, 22)
(2629, 16, 26, 13)
(2630, 17, 31, 17)
(2631, 18, 18, 19)
(2632, 14, 36, 27)
(2633, 15, 34, 22)
(2634, 21, 20, 15)
(2635, 19, 28, 23)
(2636, 11, 22, 10)
(2637, 22, 27, 23)
(2638, 21, 21, 14)
(2639, 19, 28, 13)
(2640, 20, 20, 11)
(2641, 14, 29, 19)
(2642, 13, 33, 15)
(2643, 16, 30, 13)
(2644, 17, 21, 19)
(2645, 19, 25, 12)
(2646, 22, 23, 13)
(2647, 28, 18, 19)
(2648, 16, 26, 20)
(2649, 17, 31, 12)
(2650, 19, 34, 22)
(2651, 23, 20, 17)
(2652, 22, 23, 13)
(2653, 23, 26, 18)
(2654, 16, 14, 11)
(2655, 16, 27, 20)
(2656, 19, 21, 9)
(2657, 16, 32, 20)
(2658, 25, 23, 24)
(2659, 12, 28, 10)
(2660, 22, 26, 13)
(2661, 16, 30, 16)
(2662, 19, 17, 15)
(2663, 18, 29, 18)
(2664, 16, 9, 8)
(2665, 18, 27, 12)
(2666, 18, 30, 13)
(2667, 18, 17, 12)
(2668, 20, 18, 16)
(2669, 18, 29, 15)
(2670, 15, 15, 8)
(2671, 16, 31, 17)
(2672, 21, 26, 18)
(2673, 12, 37, 13)
(2674, 15, 15, 10)
(2675, 19, 29, 19)
(2676, 21, 29, 17)
(2677, 26, 15, 15)
(2678, 23, 28, 22)
(2679, 17, 36, 13)
(2680, 18, 30, 19)
(2681, 16, 31, 22)
(2682, 17, 30, 17)
(2683, 15, 24, 14)
(2684, 21, 13, 11)
(2685, 19, 22, 9)
(2686, 14, 28, 15)
(2687, 21, 23, 21)
(2688, 19, 16, 10)
(2689, 20, 28, 15)
(2690, 14, 33, 18)
(2691, 16, 30, 16)
(2692, 19, 18, 9)
(2693, 17, 34, 20)
(2694, 20, 25, 25)
(2695, 19, 23, 22)
(2696, 23, 27, 22)
(2697, 17, 28, 15)
(2698, 23, 26, 19)
(2699, 10, 34, 15)
(2700, 22, 29, 23)
(2701, 9, 23, 13)
(2702, 17, 27, 21)
(2703, 20, 17, 11)
(2704, 24, 22, 13)
(2705, 15, 33, 19)
(2706, 20, 30, 12)
(2707, 23, 11, 14)
(2708, 20, 25, 22)
(2709, 16, 22, 11)
(2710, 16, 36, 25)
(2711, 27, 18, 16)
(2712, 12, 28, 12)
(2713, 13, 25, 14)
(2714, 20, 31, 15)
(2715, 13, 26, 14)
(2716, 14, 16, 9)
(2717, 19, 27, 14)
(2718, 15, 37, 16)
(2719, 12, 17, 9)
(2720, 24, 23, 14)
(2721, 20, 25, 18)
(2722, 21, 31, 19)
(2723, 15, 28, 12)
(2724, 21, 29, 17)
(2725, 16, 26, 15)
(2726, 20, 25, 18)
(2727, 26, 23, 18)
(2728, 16, 34, 21)
(2729, 14, 31, 20)
(2730, 12, 31, 18)
(2731, 19, 30, 18)
(2732, 23, 25, 17)
(2733, 23, 24, 20)
(2734, 26, 20, 17)
(2735, 14, 13, 10)
(2736, 14, 23, 12)
(2737, 23, 29, 13)
(2738, 15, 29, 19)
(2739, 22, 20, 17)
(2740, 19, 23, 11)
(2741, 18, 27, 15)
(2742, 26, 26, 15)
(2743, 18, 32, 14)
(2744, 16, 37, 24)
(2745, 25, 19, 12)
(2746, 18, 21, 13)
(2747, 17, 26, 13)
(2748, 21, 26, 18)
(2749, 15, 16, 11)
(2750, 26, 22, 15)
(2751, 16, 30, 20)
(2752, 18, 22, 13)
(2753, 15, 22, 19)
(2754, 15, 37, 20)
(2755, 24, 21, 13)
(2756, 22, 25, 21)
(2757, 13, 16, 11)
(2758, 22, 28, 25)
(2759, 20, 30, 24)
(2760, 19, 24, 18)
(2761, 18, 23, 14)
(2762, 23, 25, 17)
(2763, 19, 8, 8)
(2764, 25, 25, 17)
(2765, 15, 16, 9)
(2766, 20, 27, 12)
(2767, 16, 30, 14)
(2768, 16, 29, 16)
(2769, 12, 38, 19)
(2770, 19, 31, 14)
(2771, 12, 19, 11)
(2772, 26, 18, 10)
(2773, 18, 25, 17)
(2774, 22, 29, 23)
(2775, 19, 27, 21)
(2776, 19, 25, 18)
(2777, 17, 23, 18)
(2778, 21, 28, 12)
(2779, 18, 22, 10)
(2780, 17, 32, 20)
(2781, 14, 24, 17)
(2782, 19, 25, 10)
(2783, 16, 29, 14)
(2784, 16, 25, 9)
(2785, 20, 24, 17)
(2786, 22, 26, 21)
(2787, 24, 27, 23)
(2788, 18, 23, 22)
(2789, 19, 22, 15)
(2790, 25, 13, 13)
(2791, 13, 26, 16)
(2792, 19, 14, 6)
(2793, 26, 25, 15)
(2794, 15, 30, 19)
(2795, 20, 26, 23)
(2796, 18, 30, 16)
(2797, 20, 22, 21)
(2798, 16, 37, 22)
(2799, 14, 25, 10)
(2800, 18, 28, 17)
(2801, 24, 24, 18)
(2802, 13, 11, 10)
(2803, 17, 27, 15)
(2804, 20, 29, 23)
(2805, 14, 24, 14)
(2806, 15, 36, 24)
(2807, 21, 13, 14)
(2808, 18, 19, 12)
(2809, 17, 29, 14)
(2810, 16, 24, 17)
(2811, 20, 14, 13)
(2812, 17, 35, 22)
(2813, 20, 19, 10)
(2814, 16, 28, 15)
(2815, 19, 31, 15)
(2816, 13, 27, 10)
(2817, 14, 34, 22)
(2818, 17, 23, 17)
(2819, 12, 28, 11)
(2820, 20, 25, 21)
(2821, 18, 35, 19)
(2822, 22, 19, 6)
(2823, 21, 21, 14)
(2824, 19, 23, 19)
(2825, 17, 23, 16)
(2826, 18, 32, 23)
(2827, 13, 24, 10)
(2828, 13, 29, 11)
(2829, 20, 16, 16)
(2830, 18, 34, 18)
(2831, 14, 25, 15)
(2832, 25, 23, 12)
(2833, 20, 20, 14)
(2834, 19, 22, 17)
(2835, 22, 26, 16)
(2836, 15, 29, 15)
(2837, 19, 28, 16)
(2838, 17, 21, 11)
(2839, 25, 15, 17)
(2840, 19, 30, 22)
(2841, 21, 24, 19)
(2842, 18, 32, 19)
(2843, 15, 24, 19)
(2844, 14, 31, 21)
(2845, 22, 28, 25)
(2846, 20, 8, 13)
(2847, 27, 24, 19)
(2848, 18, 29, 12)
(2849, 16, 22, 17)
(2850, 18, 18, 14)
(2851, 21, 29, 24)
(2852, 21, 24, 16)
(2853, 19, 13, 12)
(2854, 22, 27, 22)
(2855, 19, 25, 20)
(2856, 19, 23, 23)
(2857, 20, 25, 16)
(2858, 15, 34, 19)
(2859, 16, 20, 14)
(2860, 14, 20, 10)
(2861, 21, 24, 13)
(2862, 19, 16, 12)
(2863, 16, 22, 16)
(2864, 19, 27, 10)
(2865, 17, 18, 10)
(2866, 18, 28, 13)
(2867, 18, 18, 7)
(2868, 21, 29, 19)
(2869, 20, 29, 19)
(2870, 19, 26, 18)
(2871, 17, 24, 14)
(2872, 26, 11, 12)
(2873, 17, 18, 11)
(2874, 15, 31, 19)
(2875, 19, 27, 18)
(2876, 15, 20, 10)
(2877, 18, 30, 22)
(2878, 19, 28, 18)
(2879, 20, 15, 11)
(2880, 22, 27, 24)
(2881, 19, 31, 22)
(2882, 19, 27, 16)
(2883, 19, 31, 20)
(2884, 23, 26, 13)
(2885, 20, 18, 20)
(2886, 15, 25, 16)
(2887, 11, 16, 5)
(2888, 19, 25, 14)
(2889, 21, 30, 18)
(2890, 16, 30, 18)
(2891, 16, 29, 19)
(2892, 15, 37, 23)
(2893, 16, 27, 13)
(2894, 23, 27, 18)
(2895, 20, 25, 20)
(2896, 19, 16, 10)
(2897, 13, 23, 10)
(2898, 18, 20, 19)
(2899, 16, 29, 15)
(2900, 23, 21, 18)
(2901, 11, 23, 15)
(2902, 22, 24, 18)
(2903, 19, 25, 12)
(2904, 20, 27, 15)
(2905, 18, 22, 14)
(2906, 22, 22, 15)
(2907, 16, 31, 20)
(2908, 14, 32, 24)
(2909, 20, 31, 25)
(2910, 16, 19, 10)
(2911, 19, 33, 21)
(2912, 25, 18, 14)
(2913, 17, 29, 16)
(2914, 19, 24, 14)
(2915, 12, 30, 20)
(2916, 20, 21, 18)
(2917, 21, 32, 17)
(2918, 18, 29, 15)
(2919, 23, 29, 22)
(2920, 17, 28, 17)
(2921, 18, 27, 16)
(2922, 17, 11, 7)
(2923, 18, 33, 31)
(2924, 18, 30, 26)
(2925, 18, 27, 14)
(2926, 14, 29, 15)
(2927, 19, 15, 13)
(2928, 15, 35, 22)
(2929, 18, 24, 19)
(2930, 17, 23, 18)
(2931, 14, 15, 13)
(2932, 15, 24, 13)
(2933, 20, 28, 13)
(2934, 21, 35, 17)
(2935, 19, 18, 13)
(2936, 19, 10, 10)
(2937, 20, 30, 14)
(2938, 17, 31, 17)
(2939, 16, 23, 9)
(2940, 16, 37, 21)
(2941, 13, 29, 15)
(2942, 23, 27, 20)
(2943, 16, 35, 23)
(2944, 18, 30, 13)
(2945, 24, 18, 17)
(2946, 15, 21, 13)
(2947, 23, 22, 19)
(2948, 18, 27, 17)
(2949, 22, 24, 15)
(2950, 16, 26, 13)
(2951, 15, 29, 17)
(2952, 22, 23, 15)
(2953, 22, 22, 23)
(2954, 17, 36, 22)
(2955, 18, 18, 8)
(2956, 17, 27, 17)
(2957, 14, 32, 20)
(2958, 16, 24, 13)
(2959, 11, 36, 18)
(2960, 27, 21, 24)
(2961, 26, 15, 16)
(2962, 18, 27, 15)
(2963, 16, 22, 15)
(2964, 15, 28, 14)
(2965, 15, 30, 16)
(2966, 27, 23, 17)
(2967, 15, 24, 16)
(2968, 20, 20, 13)
(2969, 22, 28, 17)
(2970, 20, 21, 8)
(2971, 21, 26, 15)
(2972, 19, 14, 7)
(2973, 21, 28, 15)
(2974, 19, 22, 13)
(2975, 12, 28, 17)
(2976, 14, 32, 19)
(2977, 22, 25, 21)
(2978, 19, 21, 12)
(2979, 21, 20, 10)
(2980, 17, 27, 16)
(2981, 15, 18, 10)
(2982, 17, 24, 18)
(2983, 19, 25, 14)
(2984, 15, 36, 15)
(2985, 13, 21, 17)
(2986, 20, 30, 17)
(2987, 20, 23, 21)
(2988, 18, 12, 10)
(2989, 22, 27, 24)
(2990, 19, 25, 17)
(2991, 22, 29, 16)
(2992, 15, 26, 15)
(2993, 24, 21, 17)
(2994, 25, 24, 21)
(2995, 18, 28, 20)
(2996, 17, 25, 21)
(2997, 16, 28, 19)
(2998, 20, 27, 14)
(2999, 19, 4, 7)
(3000, 11, 16, 11)
(3001, 15, 31, 18)
(3002, 16, 23, 11)
(3003, 17, 28, 17)
(3004, 16, 23, 15)
(3005, 17, 31, 20)
(3006, 15, 26, 15)
(3007, 20, 27, 19)
(3008, 22, 22, 15)
(3009, 24, 15, 11)
(3010, 29, 20, 23)
(3011, 16, 10, 6)
(3012, 20, 22, 12)
(3013, 22, 23, 13)
(3014, 22, 25, 19)
(3015, 17, 29, 20)
(3016, 13, 20, 14)
(3017, 22, 24, 16)
(3018, 15, 16, 10)
(3019, 19, 30, 22)
(3020, 17, 21, 15)
(3021, 18, 18, 12)
(3022, 25, 17, 11)
(3023, 13, 38, 13)
(3024, 23, 25, 17)
(3025, 13, 29, 12)
(3026, 19, 31, 19)
(3027, 19, 29, 21)
(3028, 25, 29, 19)
(3029, 22, 22, 11)
(3030, 23, 26, 12)
(3031, 11, 28, 13)
(3032, 19, 20, 20)
(3033, 22, 16, 15)
(3034, 21, 33, 20)
(3035, 24, 28, 24)
(3036, 23, 23, 15)
(3037, 16, 30, 19)
(3038, 22, 27, 14)
(3039, 23, 21, 21)
(3040, 22, 18, 14)
(3041, 26, 21, 15)
(3042, 21, 26, 18)
(3043, 16, 31, 23)
(3044, 16, 26, 15)
(3045, 30, 21, 18)
(3046, 18, 29, 16)
(3047, 16, 24, 14)
(3048, 22, 25, 15)
(3049, 25, 25, 7)
(3050, 19, 16, 12)
(3051, 31, 20, 17)
(3052, 22, 19, 12)
(3053, 19, 31, 13)
(3054, 20, 34, 22)
(3055, 19, 30, 17)
(3056, 20, 25, 8)
(3057, 15, 28, 10)
(3058, 18, 25, 16)
(3059, 14, 18, 16)
(3060, 14, 29, 17)
(3061, 19, 28, 18)
(3062, 24, 21, 20)
(3063, 17, 29, 13)
(3064, 18, 22, 16)
(3065, 30, 21, 18)
(3066, 16, 32, 15)
(3067, 21, 28, 12)
(3068, 19, 28, 16)
(3069, 24, 18, 14)
(3070, 18, 28, 17)
(3071, 19, 33, 17)
(3072, 18, 20, 17)
(3073, 16, 26, 12)
(3074, 14, 18, 13)
(3075, 16, 33, 15)
(3076, 19, 31, 20)
(3077, 26, 14, 13)
(3078, 23, 24, 18)
(3079, 17, 32, 22)
(3080, 22, 25, 17)
(3081, 16, 30, 13)
(3082, 14, 32, 19)
(3083, 16, 17, 8)
(3084, 18, 25, 21)
(3085, 18, 28, 16)
(3086, 20, 23, 17)
(3087, 22, 25, 12)
(3088, 15, 24, 16)
(3089, 18, 20, 18)
(3090, 16, 27, 11)
(3091, 20, 17, 15)
(3092, 13, 19, 7)
(3093, 13, 29, 19)
(3094, 20, 15, 14)
(3095, 17, 24, 12)
(3096, 18, 23, 14)
(3097, 16, 38, 15)
(3098, 16, 22, 15)
(3099, 14, 27, 13)
(3100, 25, 28, 21)
(3101, 16, 23, 9)
(3102, 20, 32, 12)
(3103, 15, 24, 17)
(3104, 24, 25, 20)
(3105, 20, 35, 24)
(3106, 24, 22, 19)
(3107, 18, 24, 11)
(3108, 27, 30, 23)
(3109, 19, 28, 20)
(3110, 16, 25, 14)
(3111, 18, 34, 18)
(3112, 22, 25, 16)
(3113, 21, 29, 27)
(3114, 21, 25, 23)
(3115, 19, 27, 17)
(3116, 19, 26, 20)
(3117, 19, 25, 17)
(3118, 22, 17, 13)
(3119, 14, 26, 19)
(3120, 23, 21, 17)
(3121, 16, 36, 16)
(3122, 18, 14, 9)
(3123, 14, 23, 16)
(3124, 20, 29, 18)
(3125, 21, 16, 11)
(3126, 20, 25, 9)
(3127, 17, 32, 18)
(3128, 21, 29, 16)
(3129, 17, 34, 22)
(3130, 16, 24, 13)
(3131, 17, 23, 13)
(3132, 23, 27, 15)
(3133, 15, 22, 9)
(3134, 18, 28, 17)
(3135, 16, 30, 20)
(3136, 20, 27, 15)
(3137, 12, 25, 15)
(3138, 18, 29, 20)
(3139, 16, 31, 12)
(3140, 23, 21, 14)
(3141, 22, 16, 14)
(3142, 25, 20, 17)
(3143, 19, 15, 8)
(3144, 21, 24, 15)
(3145, 15, 28, 15)
(3146, 25, 22, 17)
(3147, 20, 21, 20)
(3148, 14, 37, 17)
(3149, 15, 40, 23)
(3150, 15, 23, 11)
(3151, 21, 23, 16)
(3152, 17, 30, 17)
(3153, 12, 29, 18)
(3154, 16, 35, 16)
(3155, 17, 30, 18)
(3156, 15, 27, 17)
(3157, 17, 30, 13)
(3158, 19, 26, 11)
(3159, 17, 23, 10)
(3160, 16, 19, 8)
(3161, 14, 30, 16)
(3162, 13, 40, 23)
(3163, 17, 25, 14)
(3164, 20, 24, 17)
(3165, 22, 29, 18)
(3166, 19, 27, 16)
(3167, 15, 20, 13)
(3168, 19, 10, 8)
(3169, 18, 17, 14)
(3170, 15, 21, 11)
(3171, 21, 26, 18)
(3172, 17, 23, 14)
(3173, 14, 19, 11)
(3174, 21, 23, 23)
(3175, 21, 24, 20)
(3176, 16, 32, 19)
(3177, 19, 18, 9)
(3178, 27, 24, 17)
(3179, 12, 27, 15)
(3180, 18, 25, 20)
(3181, 16, 22, 17)
(3182, 19, 21, 16)
(3183, 19, 23, 14)
(3184, 19, 21, 12)
(3185, 20, 26, 17)
(3186, 20, 15, 13)
(3187, 21, 22, 21)
(3188, 14, 31, 13)
(3189, 18, 33, 16)
(3190, 22, 27, 26)
(3191, 16, 23, 16)
(3192, 23, 20, 17)
(3193, 18, 24, 10)
(3194, 15, 35, 16)
(3195, 23, 26, 19)
(3196, 14, 13, 8)
(3197, 15, 20, 12)
(3198, 14, 39, 15)
(3199, 19, 24, 17)
(3200, 17, 29, 18)
(3201, 13, 27, 11)
(3202, 20, 20, 12)
(3203, 13, 20, 11)
(3204, 24, 28, 23)
(3205, 19, 33, 18)
(3206, 19, 18, 16)
(3207, 18, 22, 15)
(3208, 20, 20, 12)
(3209, 18, 20, 16)
(3210, 15, 36, 23)
(3211, 14, 34, 18)
(3212, 20, 22, 12)
(3213, 24, 21, 11)
(3214, 23, 15, 13)
(3215, 18, 24, 17)
(3216, 21, 31, 21)
(3217, 18, 15, 18)
(3218, 16, 34, 26)
(3219, 14, 30, 21)
(3220, 13, 35, 15)
(3221, 17, 22, 10)
(3222, 15, 35, 20)
(3223, 21, 28, 17)
(3224, 23, 29, 15)
(3225, 20, 19, 18)
(3226, 16, 28, 25)
(3227, 24, 24, 15)
(3228, 22, 19, 16)
(3229, 16, 22, 11)
(3230, 20, 24, 18)
(3231, 26, 22, 17)
(3232, 20, 18, 9)
(3233, 15, 22, 14)
(3234, 14, 30, 17)
(3235, 18, 26, 14)
(3236, 20, 23, 15)
(3237, 14, 23, 12)
(3238, 15, 13, 14)
(3239, 22, 24, 16)
(3240, 18, 19, 15)
(3241, 15, 33, 20)
(3242, 18, 21, 12)
(3243, 23, 19, 13)
(3244, 20, 28, 22)
(3245, 21, 27, 18)
(3246, 24, 29, 15)
(3247, 24, 26, 11)
(3248, 14, 37, 26)
(3249, 14, 15, 8)
(3250, 18, 31, 18)
(3251, 21, 27, 21)
(3252, 15, 16, 12)
(3253, 25, 20, 18)
(3254, 17, 33, 18)
(3255, 21, 25, 16)
(3256, 20, 22, 15)
(3257, 14, 18, 11)
(3258, 20, 28, 26)
(3259, 25, 29, 17)
(3260, 10, 35, 18)
(3261, 20, 13, 10)
(3262, 15, 14, 7)
(3263, 15, 17, 12)
(3264, 19, 32, 20)
(3265, 20, 24, 20)
(3266, 12, 30, 13)
(3267, 17, 29, 16)
(3268, 11, 27, 17)
(3269, 16, 12, 12)
(3270, 17, 25, 11)
(3271, 18, 25, 17)
(3272, 19, 23, 13)
(3273, 13, 38, 21)
(3274, 18, 22, 11)
(3275, 18, 22, 18)
(3276, 24, 23, 15)
(3277, 17, 33, 13)
(3278, 22, 26, 19)
(3279, 17, 30, 16)
(3280, 22, 29, 20)
(3281, 21, 32, 21)
(3282, 27, 19, 19)
(3283, 18, 33, 20)
(3284, 12, 31, 14)
(3285, 16, 30, 18)
(3286, 16, 31, 19)
(3287, 19, 21, 11)
(3288, 16, 27, 18)
(3289, 15, 32, 13)
(3290, 15, 33, 20)
(3291, 22, 30, 19)
(3292, 16, 16, 12)
(3293, 13, 10, 2)
(3294, 19, 21, 9)
(3295, 19, 30, 14)
(3296, 19, 20, 17)
(3297, 25, 22, 12)
(3298, 16, 13, 9)
(3299, 21, 25, 15)
(3300, 15, 24, 13)
(3301, 20, 26, 14)
(3302, 21, 30, 22)
(3303, 11, 14, 8)
(3304, 20, 29, 22)
(3305, 21, 21, 12)
(3306, 18, 19, 14)
(3307, 19, 14, 11)
(3308, 26, 23, 17)
(3309, 17, 28, 21)
(3310, 21, 23, 17)
(3311, 14, 35, 20)
(3312, 20, 27, 20)
(3313, 16, 31, 20)
(3314, 15, 10, 10)
(3315, 13, 34, 14)
(3316, 15, 22, 15)
(3317, 26, 27, 22)
(3318, 16, 31, 14)
(3319, 21, 26, 16)
(3320, 12, 33, 20)
(3321, 20, 22, 12)
(3322, 17, 32, 15)
(3323, 19, 18, 11)
(3324, 21, 19, 15)
(3325, 22, 20, 13)
(3326, 18, 23, 11)
(3327, 18, 31, 15)
(3328, 19, 25, 14)
(3329, 18, 33, 15)
(3330, 20, 25, 18)
(3331, 18, 18, 16)
(3332, 21, 24, 19)
(3333, 15, 34, 16)
(3334, 21, 30, 24)
(3335, 20, 27, 22)
(3336, 21, 23, 19)
(3337, 19, 27, 17)
(3338, 20, 24, 13)
(3339, 25, 13, 10)
(3340, 22, 21, 20)
(3341, 13, 36, 17)
(3342, 21, 28, 20)
(3343, 13, 35, 18)
(3344, 21, 27, 16)
(3345, 15, 41, 17)
(3346, 19, 16, 9)
(3347, 25, 27, 24)
(3348, 17, 28, 18)
(3349, 20, 22, 19)
(3350, 15, 27, 11)
(3351, 13, 27, 17)
(3352, 22, 20, 15)
(3353, 19, 19, 12)
(3354, 15, 27, 15)
(3355, 25, 24, 17)
(3356, 17, 31, 20)
(3357, 19, 21, 17)
(3358, 19, 36, 20)
(3359, 17, 17, 8)
(3360, 17, 27, 22)
(3361, 19, 28, 18)
(3362, 19, 24, 13)
(3363, 17, 17, 11)
(3364, 18, 22, 14)
(3365, 15, 39, 19)
(3366, 21, 21, 15)
(3367, 19, 25, 18)
(3368, 17, 25, 17)
(3369, 23, 28, 30)
(3370, 19, 33, 21)
(3371, 20, 28, 22)
(3372, 19, 26, 20)
(3373, 18, 29, 17)
(3374, 14, 25, 14)
(3375, 19, 27, 20)
(3376, 14, 25, 16)
(3377, 17, 18, 21)
(3378, 23, 22, 16)
(3379, 15, 27, 12)
(3380, 12, 28, 18)
(3381, 15, 16, 10)
(3382, 20, 31, 16)
(3383, 22, 29, 20)
(3384, 18, 21, 15)
(3385, 16, 35, 25)
(3386, 21, 20, 13)
(3387, 15, 25, 16)
(3388, 18, 25, 12)
(3389, 16, 28, 19)
(3390, 19, 14, 9)
(3391, 22, 25, 13)
(3392, 15, 23, 11)
(3393, 21, 24, 13)
(3394, 16, 29, 24)
(3395, 26, 26, 22)
(3396, 22, 32, 21)
(3397, 20, 25, 21)
(3398, 20, 25, 18)
(3399, 20, 26, 16)
(3400, 10, 31, 16)
(3401, 17, 29, 19)
(3402, 21, 18, 18)
(3403, 17, 31, 17)
(3404, 21, 17, 19)
(3405, 20, 28, 17)
(3406, 17, 33, 22)
(3407, 17, 29, 13)
(3408, 16, 26, 16)
(3409, 26, 25, 23)
(3410, 28, 19, 13)
(3411, 17, 24, 20)
(3412, 14, 30, 22)
(3413, 21, 29, 14)
(3414, 17, 12, 9)
(3415, 24, 27, 17)
(3416, 18, 27, 12)
(3417, 16, 25, 14)
(3418, 17, 12, 11)
(3419, 11, 19, 11)
(3420, 26, 19, 17)
(3421, 22, 23, 17)
(3422, 15, 26, 18)
(3423, 18, 30, 12)
(3424, 19, 25, 18)
(3425, 14, 28, 11)
(3426, 13, 24, 14)
(3427, 20, 20, 18)
(3428, 12, 18, 10)
(3429, 20, 18, 16)
(3430, 19, 19, 14)
(3431, 19, 24, 19)
(3432, 25, 30, 21)
(3433, 16, 37, 16)
(3434, 17, 29, 11)
(3435, 13, 28, 12)
(3436, 22, 31, 21)
(3437, 19, 25, 15)
(3438, 18, 30, 22)
(3439, 18, 30, 15)
(3440, 17, 15, 10)
(3441, 20, 22, 12)
(3442, 17, 23, 13)
(3443, 15, 28, 15)
(3444, 17, 29, 14)
(3445, 27, 27, 22)
(3446, 18, 16, 14)
(3447, 25, 21, 18)
(3448, 17, 29, 20)
(3449, 19, 32, 23)
(3450, 24, 21, 16)
(3451, 20, 22, 12)
(3452, 22, 26, 19)
(3453, 13, 24, 16)
(3454, 20, 29, 21)
(3455, 18, 22, 13)
(3456, 22, 32, 21)
(3457, 21, 14, 11)
(3458, 21, 14, 11)
(3459, 21, 22, 20)
(3460, 16, 25, 15)
(3461, 20, 29, 18)
(3462, 22, 29, 22)
(3463, 12, 24, 7)
(3464, 19, 30, 18)
(3465, 22, 29, 18)
(3466, 19, 25, 15)
(3467, 17, 35, 27)
(3468, 24, 26, 16)
(3469, 18, 30, 15)
(3470, 21, 24, 10)
(3471, 19, 28, 12)
(3472, 21, 25, 21)
(3473, 21, 29, 20)
(3474, 21, 23, 15)
(3475, 24, 19, 19)
(3476, 22, 28, 22)
(3477, 16, 23, 20)
(3478, 19, 28, 15)
(3479, 17, 29, 19)
(3480, 16, 19, 14)
(3481, 28, 27, 27)
(3482, 22, 26, 21)
(3483, 17, 25, 12)
(3484, 17, 30, 17)
(3485, 15, 26, 19)
(3486, 15, 31, 16)
(3487, 26, 26, 16)
(3488, 19, 33, 18)
(3489, 20, 26, 16)
(3490, 21, 17, 16)
(3491, 17, 24, 16)
(3492, 17, 23, 15)
(3493, 16, 26, 23)
(3494, 19, 14, 8)
(3495, 16, 36, 19)
(3496, 18, 37, 22)
(3497, 17, 20, 14)
(3498, 18, 24, 17)
(3499, 18, 23, 15)
